params,mean_test_score,std_test_score,norm_type,descriptor_algo,keypoints_algo,k,classifier,dataset
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.3069986153818489,0.0074206971322394,eq_hist,sift,dense,50.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.3069866273459088,0.0119800709905217,eq_hist,sift,dense,50.0,knn,stl10
"OrderedDict({'n_neighbors': 15, 'p': 2, 'weights': 'distance'})",0.3039896183608758,0.0082107402836864,eq_hist,sift,dense,50.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.299002595409781,0.0030626939105606,eq_hist,sift,dense,50.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.299002595409781,0.0052360431684503,eq_hist,sift,dense,50.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2989846133558708,0.0111528663043507,eq_hist,sift,dense,50.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2889746033458608,0.018615667939357,eq_hist,sift,dense,50.0,knn,stl10
"OrderedDict({'max_depth': 21, 'min_samples_split': 17, 'n_estimators': 450})",0.3680177183171194,0.0125885815435994,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 338})",0.3640376903849958,0.0288448596036009,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 21, 'min_samples_split': 19, 'n_estimators': 166})",0.3610226993460526,0.0167832722585573,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 22, 'min_samples_split': 4, 'n_estimators': 500})",0.3610167053280825,0.0139155364750871,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.3570067073061085,0.0131451294484815,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.3560206913500326,0.0148350261580899,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.3560117003230775,0.0102967904081771,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.3540037043031055,0.0089726334786995,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.3530176883470297,0.0202594810357074,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.3510186833540127,0.0140919101146001,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 499})",0.3510126893360426,0.0089727155644981,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 7, 'min_samples_split': 4, 'n_estimators': 355})",0.3490196783609957,0.0143925670501522,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.3450276623929318,0.0199030407705006,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.3430226633819448,0.0187884733007462,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.3410176643709577,0.0151546105677932,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.3340226453998909,0.0167467949233788,eq_hist,sift,dense,50.0,rf,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.2390054725384066,0.0053386682665536,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 28, 'p': 1, 'weights': 'distance'})",0.2380074685463906,0.016789799108694,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.2290224356092619,0.0174867505184315,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2230374086661511,0.026706388601968,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2210384036731342,0.0271554976956729,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2210384036731342,0.0271554976956729,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 114, 'p': 1, 'weights': 'distance'})",0.2210294126461791,0.0211205804414301,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.214010417603232,0.0104101580567104,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2130034225842609,0.0027129404743771,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.212011412610215,0.0101340489741273,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2100064135992279,0.0066794610280045,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 64, 'p': 1, 'weights': 'distance'})",0.20701240162318,0.0087692718483451,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1980063896231561,0.0051405894664378,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1650273027518536,0.0202557459018714,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1580232927538316,0.0165160284280917,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1570103037168905,0.0103533305315972,eq_hist,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2800015584446721,0.0233194983129331,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2740225255195315,0.0234155588927455,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 35, 'min_samples_split': 13, 'n_estimators': 500})",0.2740105374835914,0.010470312432565,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 43, 'min_samples_split': 3, 'n_estimators': 140})",0.2730335125544706,0.0299953607650489,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 18, 'n_estimators': 495})",0.2730125334915754,0.0215247150753112,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2730065394736053,0.0108431843063724,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2730005454556352,0.012265773988044,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2710105314895734,0.0164890504633365,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.2700035364706023,0.0113135616472979,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2700035364706023,0.0234272904713565,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 3, 'n_estimators': 52})",0.2659995324665983,0.0159410493775066,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2650045254835674,0.0103166025969736,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 480})",0.2600055144965325,0.0333300933224426,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.2599995204785624,0.0012719964271054,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2550035065005124,0.0478771096303803,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 51})",0.2360264456072839,0.0308364536662526,eq_hist,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.2390144635653618,0.0102272851474416,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 74, 'p': 1, 'weights': 'distance'})",0.2370154585723448,0.0115330295249675,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 118, 'p': 1, 'weights': 'distance'})",0.2280124435813058,0.0131762531184785,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.226025426624229,0.0224748783104333,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 99, 'p': 1, 'weights': 'distance'})",0.2260164355972739,0.0168927463568244,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.2230134325942709,0.0164948731322933,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 146, 'p': 1, 'weights': 'distance'})",0.2210294126461791,0.0312271757336068,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.2200314086541631,0.0358934696267719,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2200164236092379,0.0126061708023118,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 48, 'p': 2, 'weights': 'uniform'})",0.2190304076531621,0.0326115698459554,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.2150084215952479,0.0181672924905599,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2110194026361691,0.0176060929834504,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2040303776830723,0.0260352542389246,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2000323676970383,0.0286080895720225,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2000323676970383,0.0286080895720225,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1980213746680812,0.0257450290352929,eq_hist,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2900085714456972,0.0115294028056293,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 26, 'min_samples_split': 18, 'n_estimators': 500})",0.2880095664526802,0.0068747009351317,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2880005754257251,0.0024854728738408,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 18, 'min_samples_split': 20, 'n_estimators': 500})",0.2810145474816133,0.0221491255850721,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2810115504726283,0.0179085027426643,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 21, 'min_samples_split': 5, 'n_estimators': 500})",0.2790185394975814,0.0197050535180877,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 23, 'min_samples_split': 20, 'n_estimators': 227})",0.2780055504606402,0.0072786619175396,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2760005514496533,0.0073661530378008,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2750055444666223,0.0164127485991295,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.2740135344925764,0.0207308286979107,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2740045434656213,0.0103205536823609,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2739985494476513,0.0074269922091322,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.2710015404626183,0.0016399747087098,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2680075284865704,0.0064704015002497,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 430})",0.2600025174875474,0.0099680068298636,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 21, 'min_samples_split': 3, 'n_estimators': 50})",0.2560045075015135,0.0103126656753497,eq_hist,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.2419874964785144,0.0161255254176974,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.2359844874814934,0.0112397123286921,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 40, 'p': 1, 'weights': 'distance'})",0.2310034585483687,0.0065996887092955,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.2160034285782789,0.0065918652259723,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 102, 'p': 1, 'weights': 'distance'})",0.212011412610215,0.0178642547416647,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.2100213986441531,0.0151807111263689,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2090293886701072,0.0208170595868362,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2070243896591202,0.0179297464593298,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2070213926501351,0.0163216988255811,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2070213926501351,0.0163216988255811,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.2060173946401491,0.0128379824549245,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1980303656950363,0.0325920161991157,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 88, 'p': 1, 'weights': 'uniform'})",0.1930043816271361,0.0271487294193967,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1920243596890303,0.0279941187533034,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1850293407179634,0.0207832112487946,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 88, 'p': 2, 'weights': 'uniform'})",0.1810283337229445,0.0280387068440362,eq_hist,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'max_depth': 28, 'min_samples_split': 20, 'n_estimators': 84})",0.2740465015914117,0.0332452564136565,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 41, 'min_samples_split': 2, 'n_estimators': 374})",0.2710105314895734,0.0164890504633365,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 40, 'min_samples_split': 18, 'n_estimators': 70})",0.2680015344686003,0.0184215447450641,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2650105195015375,0.0089094347965788,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2600294905684127,0.0248336537360028,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2580125035214855,0.0115011819821341,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.25705645765526,0.0402216545013686,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2570294845743947,0.0211706661249465,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2570144995294696,0.0105418307444094,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.2560194925464387,0.0138377269751051,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2530254805703907,0.0190316800721631,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 11, 'min_samples_split': 20, 'n_estimators': 179})",0.2530194865524207,0.0138335052364916,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2480204755653857,0.014684563560317,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 33, 'min_samples_split': 20, 'n_estimators': 177})",0.2460244675813538,0.0179827512007687,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 14, 'min_samples_split': 20, 'n_estimators': 50})",0.2429974885064705,0.0021579630164257,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.2410134685583787,0.0096022933149714,eq_hist,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.2650135165105225,0.0145976502677319,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 80, 'p': 1, 'weights': 'distance'})",0.2620045194895494,0.0058532866826956,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 93, 'p': 1, 'weights': 'distance'})",0.2610215005424586,0.0156417295578738,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2599995204785624,0.0012719964271054,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2599995204785624,0.0012719964271054,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2550035065005125,0.0066123283019091,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2530164895434357,0.0126491340989901,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 1, 'weights': 'uniform'})",0.2519975064885245,0.0111737265371026,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2489885094675513,0.0081250334138606,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 88, 'p': 1, 'weights': 'uniform'})",0.2450084815354276,0.0077470183749171,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.2449934964905024,0.0076630888382142,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.2339914765064465,0.0312362415702082,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1850263437089784,0.0237366415112888,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1659983336630043,0.0050434523481146,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1529913146679613,0.0062626273094121,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1489933046819274,0.0048904648605634,eq_hist,sift,sift,200.0,knn,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.3000185814557072,0.0278179267829649,eq_hist,sift,sift,200.0,rf,stl10
